random1-25000-1,1.852416992187500000, 1.582946777343750000,  , 0.143798828125000000,  41,  289.767
random1-25000-1,1.954528808593750000, 1.715087890625000000,  , 0.127807617187500000,  41,  241.549
random1-25000-1,2.063415527343750000, 1.823303222656250000,  , 0.133605957031250000,  41,  225.546
random1-25000-1,2.124145507812500000, 1.883666992187500000,  , 0.136535644531250000,  41,  232.216
random1-25000-1,2.069946289062500000, 1.830749511718750000,  , 0.137817382812500000,  41,  226.49
random1-25000-1,1.973449707031250000, 1.726989746093750000,  , 0.122924804687500000,  41,  223.33
random1-25000-1,2.072509765625000000, 1.835388183593750000,  , 0.136474609375000000,  41,  226.445
random1-25000-1,1.922058105468750000, 1.693298339843750000,  , 0.120422363281250000,  41,  239.247
random1-25000-1,1.971557617187500000, 1.747619628906250000,  , 0.120727539062500000,  41,  226.916
random1-25000-1,1.969726562500000000, 1.744323730468750000,  , 0.119750976562500000,  41,  224.773
random1-25000-1,2.042297363281250000, 1.808105468750000000,  , 0.122863769531250000,  41,  231.689
random1-25000-1,1.967834472656250000, 1.725708007812500000,  , 0.125488281250000000,  44,  241.593
random1-25000-1,1.993957519531250000, 1.762268066406250000,  , 0.122497558593750000,  44,  227.078
random1-25000-1,2.000915527343750000, 1.708190917968750000,  , 0.140808105468750000,  44,  302.508
random1-25000-1,1.997741699218750000, 1.760375976562500000,  , 0.123046875000000000,  44,  226.095
random1-25000-1,1.988464355468750000, 1.759216308593750000,  , 0.122558593750000000,  44,  226.562
random1-25000-1,2.081359863281250000, 1.848083496093750000,  , 0.131225585937500000,  44,  228.464
random1-25000-1,1.979187011718750000, 1.747680664062500000,  , 0.121643066406250000,  47,  228.005
random1-25000-1,1.927673339843750000, 1.680969238281250000,  , 0.123962402343750000,  47,  249.968
random1-25000-1,2.010803222656250000, 1.769775390625000000,  , 0.126403808593750000,  47,  244.514
random1-25000-1,2.040710449218750000, 1.804565429687500000,  , 0.132812500000000000,  47,  221.06
random1-25000-1,2.127929687500000000, 1.878967285156250000,  , 0.141174316406250000,  47,  236.021
random1-25000-1,1.976379394531250000, 1.681457519531250000,  , 0.135681152343750000,  47,  304.925
random1-25000-1,2.114746093750000000, 1.866333007812500000,  , 0.139160156250000000,  50,  245.882
random1-25000-1,2.018859863281250000, 1.735168457031250000,  , 0.143188476562500000,  50,  301.71
random1-25000-1,2.003295898437500000, 1.772338867187500000,  , 0.123962402343750000,  50,  221.763
random1-25000-1,2.007568359375000000, 1.774841308593750000,  , 0.122558593750000000,  50,  228.586
random1-25000-1,1.937561035156250000, 1.621826171875000000,  , 0.152465820312500000,  50,  361.118
random1-25000-1,1.981262207031250000, 1.697631835937500000,  , 0.144714355468750000,  53,  310.395
random1-25000-1,2.142089843750000000, 1.875549316406250000,  , 0.137817382812500000,  53,  245.048
random1-25000-1,2.010131835937500000, 1.765869140625000000,  , 0.127319335937500000,  53,  240.728
random1-25000-1,2.200744628906250000, 1.945983886718750000,  , 0.140869140625000000,  53,  250.607
random1-25000-1,2.085327148437500000, 1.854797363281250000,  , 0.133605957031250000,  53,  220.502
random1-25000-1,2.062438964843750000, 1.826293945312500000,  , 0.137878417968750000,  53,  224.082
random1-25000-1,2.159606933593750000, 1.920166015625000000,  , 0.137878417968750000,  53,  229.091
random1-25000-1,2.116638183593750000, 1.880371093750000000,  , 0.134704589843750000,  54,  223.698
random1-25000-1,2.015686035156250000, 1.793823242187500000,  , 0.122375488281250000,  54,  224.974
random1-25000-1,2.126953125000000000, 1.876464843750000000,  , 0.134643554687500000,  54,  225.674
random1-25000-1,2.133422851562500000, 1.894226074218750000,  , 0.129882812500000000,  54,  228.603
